NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_COMPLEMENT%MSIGDB_C2%HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT%MSIGDB_C2%HALLMARK_COMPLEMENT		177	0.34001866	1.0304512	0.39977476	0.6004666	1.0	1465	tags=14%, list=10%, signal=15%	
REGULATION OF HEMOPOIESIS%GOBP%GO:1903706	REGULATION OF HEMOPOIESIS%GOBP%GO:1903706		171	0.34136623	1.0296535	0.42320818	0.60186434	1.0	1253	tags=12%, list=8%, signal=13%	
POSITIVE REGULATION OF INTERLEUKIN-8 PRODUCTION%GOBP%GO:0032757	POSITIVE REGULATION OF INTERLEUKIN-8 PRODUCTION%GOBP%GO:0032757		32	0.41502514	1.0294365	0.42375368	0.60200346	1.0	548	tags=9%, list=4%, signal=10%	
HEPATICOBILIARY SYSTEM DEVELOPMENT%GOBP%GO:0061008	HEPATICOBILIARY SYSTEM DEVELOPMENT%GOBP%GO:0061008		24	0.44685784	1.0273861	0.43969464	0.6060404	1.0	1211	tags=17%, list=8%, signal=18%	
LEUKOCYTE CELL-CELL ADHESION%GOBP%GO:0007159	LEUKOCYTE CELL-CELL ADHESION%GOBP%GO:0007159		33	0.4188278	1.0269349	0.42857143	0.6066578	1.0	1302	tags=18%, list=9%, signal=20%	
HALLMARK_ANDROGEN_RESPONSE%MSIGDB_C2%HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE%MSIGDB_C2%HALLMARK_ANDROGEN_RESPONSE		98	0.35396707	1.0268497	0.42144638	0.6065126	1.0	2943	tags=28%, list=19%, signal=34%	
POSITIVE REGULATION OF CYTOKINE BIOSYNTHETIC PROCESS%GOBP%GO:0042108	POSITIVE REGULATION OF CYTOKINE BIOSYNTHETIC PROCESS%GOBP%GO:0042108		31	0.4263358	1.026759	0.4428795	0.60638	1.0	1623	tags=16%, list=11%, signal=18%	
RESPONSE TO HEAT%GOBP%GO:0009408	RESPONSE TO HEAT%GOBP%GO:0009408		42	0.4076823	1.0266575	0.45363766	0.6062783	1.0	1973	tags=19%, list=13%, signal=22%	
NEGATIVE REGULATION OF NF-KAPPAB IMPORT INTO NUCLEUS%GOBP%GO:0042347	NEGATIVE REGULATION OF NF-KAPPAB IMPORT INTO NUCLEUS%GOBP%GO:0042347		17	0.4720671	1.0265123	0.45023698	0.60628355	1.0	49	tags=6%, list=0%, signal=6%	
REGULATION OF RESPONSE TO REACTIVE OXYGEN SPECIES%GOBP%GO:1901031	REGULATION OF RESPONSE TO REACTIVE OXYGEN SPECIES%GOBP%GO:1901031		23	0.44451094	1.026371	0.43037975	0.6062533	1.0	652	tags=13%, list=4%, signal=14%	
P38 SIGNALING MEDIATED BY MAPKAP KINASES%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%P38 SIGNALING MEDIATED BY MAPKAP KINASES	P38 SIGNALING MEDIATED BY MAPKAP KINASES%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%P38 SIGNALING MEDIATED BY MAPKAP KINASES		20	0.45514745	1.0263648	0.42019543	0.6059542	1.0	3482	tags=30%, list=23%, signal=39%	
PID_P38_MK2_PATHWAY%MSIGDB_C2%PID_P38_MK2_PATHWAY	PID_P38_MK2_PATHWAY%MSIGDB_C2%PID_P38_MK2_PATHWAY		20	0.45514745	1.0259093	0.44093177	0.6066229	1.0	3482	tags=30%, list=23%, signal=39%	
NEGATIVE REGULATION OF BINDING%GOBP%GO:0051100	NEGATIVE REGULATION OF BINDING%GOBP%GO:0051100		101	0.36131808	1.0258687	0.4256837	0.6063943	1.0	1600	tags=18%, list=11%, signal=20%	
G-PROTEIN ACTIVATION%REACTOME%R-HSA-202040.1	G-PROTEIN ACTIVATION%REACTOME%R-HSA-202040.1		20	0.46172148	1.025477	0.44741234	0.60691684	1.0	3118	tags=50%, list=21%, signal=63%	
NEGATIVE REGULATION OF CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002719	NEGATIVE REGULATION OF CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002719		15	0.49268788	1.0252792	0.42517006	0.6069925	1.0	3146	tags=40%, list=21%, signal=50%	
REGULATION OF RESPONSE TO DNA DAMAGE STIMULUS%GOBP%GO:2001020	REGULATION OF RESPONSE TO DNA DAMAGE STIMULUS%GOBP%GO:2001020		137	0.3448447	1.0250615	0.43105447	0.6071337	1.0	1520	tags=12%, list=10%, signal=14%	
REGULATION OF ERYTHROCYTE DIFFERENTIATION%GOBP%GO:0045646	REGULATION OF ERYTHROCYTE DIFFERENTIATION%GOBP%GO:0045646		27	0.42924675	1.0248011	0.42679128	0.60734546	1.0	1419	tags=22%, list=9%, signal=24%	
LIVER DEVELOPMENT%GOBP%GO:0001889	LIVER DEVELOPMENT%GOBP%GO:0001889		23	0.4477003	1.024678	0.4150641	0.6072846	1.0	1211	tags=17%, list=8%, signal=19%	
INSULIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0008286	INSULIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0008286		58	0.38790777	1.023622	0.44778067	0.6092283	1.0	2973	tags=28%, list=20%, signal=34%	
PHOSPHATIDYLINOSITOL 3-KINASE SIGNALING%GOBP%GO:0014065	PHOSPHATIDYLINOSITOL 3-KINASE SIGNALING%GOBP%GO:0014065		26	0.43676555	1.0229596	0.45031056	0.6103492	1.0	3005	tags=38%, list=20%, signal=48%	
NEGATIVE REGULATION OF MITOCHONDRION ORGANIZATION%GOBP%GO:0010823	NEGATIVE REGULATION OF MITOCHONDRION ORGANIZATION%GOBP%GO:0010823		31	0.43078542	1.021321	0.4476327	0.6134725	1.0	2026	tags=19%, list=13%, signal=22%	
NEGATIVE REGULATION OF CYSTEINE-TYPE ENDOPEPTIDASE ACTIVITY%GOBP%GO:2000117	NEGATIVE REGULATION OF CYSTEINE-TYPE ENDOPEPTIDASE ACTIVITY%GOBP%GO:2000117		70	0.37060097	1.0207396	0.44255874	0.61441875	1.0	2937	tags=27%, list=19%, signal=33%	
NEGATIVE REGULATION OF ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046636	NEGATIVE REGULATION OF ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046636		16	0.47918624	1.0189601	0.43456376	0.6178681	1.0	2166	tags=31%, list=14%, signal=36%	
PLACENTA DEVELOPMENT%GOBP%GO:0001890	PLACENTA DEVELOPMENT%GOBP%GO:0001890		29	0.42693162	1.0186639	0.44583988	0.6181759	1.0	2755	tags=38%, list=18%, signal=46%	
IMPORT INTO CELL%GOBP%GO:0098657	IMPORT INTO CELL%GOBP%GO:0098657		42	0.40418527	1.0186613	0.4502688	0.61786336	1.0	4140	tags=38%, list=27%, signal=52%	
CALCIUM ION REGULATED EXOCYTOSIS%GOBP%GO:0017156	CALCIUM ION REGULATED EXOCYTOSIS%GOBP%GO:0017156		54	0.3933514	1.0181696	0.4391892	0.61855036	1.0	2348	tags=26%, list=15%, signal=31%	
POSITIVE REGULATION OF REGULATED SECRETORY PATHWAY%GOBP%GO:1903307	POSITIVE REGULATION OF REGULATED SECRETORY PATHWAY%GOBP%GO:1903307		25	0.4429932	1.0181328	0.45327103	0.6183028	1.0	1393	tags=16%, list=9%, signal=18%	
PROTEIN KINASE B SIGNALING%GOBP%GO:0043491	PROTEIN KINASE B SIGNALING%GOBP%GO:0043491		20	0.45373514	1.0174272	0.45292208	0.61947024	1.0	2926	tags=35%, list=19%, signal=43%	
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES%MSIGDB_C2%SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES%MSIGDB_C2%SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES		48	0.39224684	1.0171247	0.4476584	0.6197765	1.0	2327	tags=21%, list=15%, signal=25%	
REGULATION OF DENDRITE DEVELOPMENT%GOBP%GO:0050773	REGULATION OF DENDRITE DEVELOPMENT%GOBP%GO:0050773		55	0.3844661	1.0164837	0.4386207	0.62080216	1.0	2163	tags=25%, list=14%, signal=30%	
TRANSCRIPTIONAL ACTIVITY OF SMAD2 SMAD3:SMAD4 HETEROTRIMER%REACTOME%R-HSA-2173793.2	TRANSCRIPTIONAL ACTIVITY OF SMAD2 SMAD3:SMAD4 HETEROTRIMER%REACTOME%R-HSA-2173793.2		43	0.39950138	1.0157199	0.43472022	0.6220377	1.0	2724	tags=21%, list=18%, signal=25%	
ENERGY RESERVE METABOLIC PROCESS%GOBP%GO:0006112	ENERGY RESERVE METABOLIC PROCESS%GOBP%GO:0006112		36	0.41153932	1.0151608	0.45949927	0.62290215	1.0	2303	tags=22%, list=15%, signal=26%	
CELLULAR RESPONSE TO HYDROGEN PEROXIDE%GOBP%GO:0070301	CELLULAR RESPONSE TO HYDROGEN PEROXIDE%GOBP%GO:0070301		27	0.4245643	1.0138109	0.44325152	0.62537366	1.0	2827	tags=37%, list=19%, signal=45%	
POSITIVE REGULATION OF WNT SIGNALING PATHWAY%GOBP%GO:0030177	POSITIVE REGULATION OF WNT SIGNALING PATHWAY%GOBP%GO:0030177		124	0.3454281	1.013808	0.44128114	0.62505984	1.0	931	tags=14%, list=6%, signal=14%	
POSITIVE REGULATION OF REPRODUCTIVE PROCESS%GOBP%GO:2000243	POSITIVE REGULATION OF REPRODUCTIVE PROCESS%GOBP%GO:2000243		16	0.46901485	1.0135798	0.4347079	0.625194	1.0	1393	tags=19%, list=9%, signal=21%	
ESTABLISHMENT OR MAINTENANCE OF CELL POLARITY%GOBP%GO:0007163	ESTABLISHMENT OR MAINTENANCE OF CELL POLARITY%GOBP%GO:0007163		90	0.35612646	1.0132469	0.4562269	0.6255662	1.0	3243	tags=31%, list=21%, signal=39%	
INSULIN PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INSULIN PATHWAY	INSULIN PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INSULIN PATHWAY		42	0.40258062	1.0128604	0.4483734	0.6260706	1.0	3165	tags=33%, list=21%, signal=42%	
POSITIVE REGULATION OF CATION CHANNEL ACTIVITY%GOBP%GO:2001259	POSITIVE REGULATION OF CATION CHANNEL ACTIVITY%GOBP%GO:2001259		23	0.43617174	1.0105772	0.4644013	0.63056797	1.0	1692	tags=17%, list=11%, signal=20%	
RESPONSE TO INSULIN%GOBP%GO:0032868	RESPONSE TO INSULIN%GOBP%GO:0032868		98	0.34757984	1.0082538	0.46782178	0.6351441	1.0	2830	tags=24%, list=19%, signal=30%	
POSITIVE REGULATION OF NEURON DEATH%GOBP%GO:1901216	POSITIVE REGULATION OF NEURON DEATH%GOBP%GO:1901216		31	0.4271272	1.0079105	0.45454547	0.6355353	1.0	3193	tags=39%, list=21%, signal=49%	
NEGATIVE REGULATION OF LIPID TRANSPORT%GOBP%GO:0032369	NEGATIVE REGULATION OF LIPID TRANSPORT%GOBP%GO:0032369		15	0.479792	1.0061042	0.4513889	0.63900524	1.0	1176	tags=20%, list=8%, signal=22%	
BIOLOGICAL OXIDATIONS%REACTOME%R-HSA-211859.1	BIOLOGICAL OXIDATIONS%REACTOME%R-HSA-211859.1		153	0.3358506	1.0041188	0.46514285	0.6428536	1.0	1304	tags=10%, list=9%, signal=11%	
RESPONSE TO UNFOLDED PROTEIN%GOBP%GO:0006986	RESPONSE TO UNFOLDED PROTEIN%GOBP%GO:0006986		126	0.3406224	1.0035049	0.46969697	0.6438314	1.0	2180	tags=15%, list=14%, signal=17%	
POSITIVE REGULATION OF ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:0032414	POSITIVE REGULATION OF ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:0032414		41	0.40373382	1.0034652	0.47455296	0.6435966	1.0	2292	tags=20%, list=15%, signal=23%	
NEGATIVE REGULATION OF PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE%GOBP%GO:0002701	NEGATIVE REGULATION OF PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE%GOBP%GO:0002701		16	0.47196075	1.0032194	0.4827586	0.64375675	1.0	1836	tags=19%, list=12%, signal=21%	
NEGATIVE REGULATION OF DNA METABOLIC PROCESS%GOBP%GO:0051053	NEGATIVE REGULATION OF DNA METABOLIC PROCESS%GOBP%GO:0051053		90	0.35515147	1.0026984	0.46212122	0.6445079	1.0	1278	tags=12%, list=8%, signal=13%	
EXOCYTIC PROCESS%GOBP%GO:0140029	EXOCYTIC PROCESS%GOBP%GO:0140029		38	0.4071227	1.0026386	0.46703297	0.6443125	1.0	2371	tags=21%, list=16%, signal=25%	
ORGANIC HYDROXY COMPOUND TRANSPORT%GOBP%GO:0015850	ORGANIC HYDROXY COMPOUND TRANSPORT%GOBP%GO:0015850		64	0.3694795	1.001992	0.46276596	0.6453471	1.0	1941	tags=17%, list=13%, signal=20%	
REGULATION OF ACTIN FILAMENT DEPOLYMERIZATION%GOBP%GO:0030834	REGULATION OF ACTIN FILAMENT DEPOLYMERIZATION%GOBP%GO:0030834		20	0.4540972	1.0016379	0.47943038	0.64580697	1.0	3041	tags=30%, list=20%, signal=37%	
REGULATION OF ENDOPEPTIDASE ACTIVITY%GOBP%GO:0052548	REGULATION OF ENDOPEPTIDASE ACTIVITY%GOBP%GO:0052548		190	0.32924828	1.001492	0.4654226	0.6457716	1.0	1271	tags=12%, list=8%, signal=13%	
REGULATION OF SODIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:2000649	REGULATION OF SODIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:2000649		36	0.40796155	1.001361	0.45918366	0.64570844	1.0	3204	tags=33%, list=21%, signal=42%	
RESPONSE TO MECHANICAL STIMULUS%GOBP%GO:0009612	RESPONSE TO MECHANICAL STIMULUS%GOBP%GO:0009612		68	0.37349045	1.0010974	0.4644243	0.6459448	1.0	1623	tags=16%, list=11%, signal=18%	
PID_INSULIN_PATHWAY%MSIGDB_C2%PID_INSULIN_PATHWAY	PID_INSULIN_PATHWAY%MSIGDB_C2%PID_INSULIN_PATHWAY		44	0.39206734	0.9995447	0.47076023	0.64888304	1.0	3165	tags=32%, list=21%, signal=40%	
PEPTIDE SECRETION%GOBP%GO:0002790	PEPTIDE SECRETION%GOBP%GO:0002790		68	0.3639966	0.9985499	0.4589309	0.6507069	1.0	2371	tags=24%, list=16%, signal=28%	
METABOLISM OF VITAMINS AND COFACTORS%REACTOME DATABASE ID RELEASE 61%196854	METABOLISM OF VITAMINS AND COFACTORS%REACTOME DATABASE ID RELEASE 61%196854		152	0.33556914	0.9979265	0.48173517	0.6516583	1.0	1143	tags=9%, list=8%, signal=10%	
GABA SYNTHESIS, RELEASE, REUPTAKE AND DEGRADATION%REACTOME%R-HSA-888590.1	GABA SYNTHESIS, RELEASE, REUPTAKE AND DEGRADATION%REACTOME%R-HSA-888590.1		15	0.47672555	0.99712604	0.47746244	0.6530634	1.0	2540	tags=33%, list=17%, signal=40%	
BETA2 ADRENERGIC RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04378	BETA2 ADRENERGIC RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04378		21	0.44533178	0.9963604	0.48580968	0.65435284	1.0	1332	tags=19%, list=9%, signal=21%	
SIGNAL RELEASE FROM SYNAPSE%GOBP%GO:0099643	SIGNAL RELEASE FROM SYNAPSE%GOBP%GO:0099643		71	0.35915312	0.9963097	0.4784876	0.65413177	1.0	2224	tags=21%, list=15%, signal=25%	
INORGANIC ANION TRANSPORT%GOBP%GO:0015698	INORGANIC ANION TRANSPORT%GOBP%GO:0015698		54	0.3777711	0.99564373	0.47354138	0.6551881	1.0	1921	tags=17%, list=13%, signal=19%	
POSITIVE REGULATION OF STEM CELL PROLIFERATION%GOBP%GO:2000648	POSITIVE REGULATION OF STEM CELL PROLIFERATION%GOBP%GO:2000648		15	0.475124	0.99518055	0.4878472	0.6558452	1.0	1766	tags=27%, list=12%, signal=30%	
POSITIVE REGULATION OF RESPONSE TO DNA DAMAGE STIMULUS%GOBP%GO:2001022	POSITIVE REGULATION OF RESPONSE TO DNA DAMAGE STIMULUS%GOBP%GO:2001022		62	0.3678504	0.9934313	0.4807947	0.6591821	1.0	1678	tags=16%, list=11%, signal=18%	
NEGATIVE REGULATION OF STRIATED MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051154	NEGATIVE REGULATION OF STRIATED MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051154		18	0.45272207	0.99329054	0.5047771	0.65913796	1.0	1832	tags=28%, list=12%, signal=32%	
IL8- AND CXCR2-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL8- AND CXCR2-MEDIATED SIGNALING EVENTS	IL8- AND CXCR2-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL8- AND CXCR2-MEDIATED SIGNALING EVENTS		33	0.40627193	0.992426	0.47723934	0.66063666	1.0	1396	tags=12%, list=9%, signal=13%	
MULTICELLULAR ORGANISMAL HOMEOSTASIS%GOBP%GO:0048871	MULTICELLULAR ORGANISMAL HOMEOSTASIS%GOBP%GO:0048871		126	0.33776388	0.99177927	0.488677	0.6616907	1.0	2045	tags=20%, list=13%, signal=23%	
NEGATIVE REGULATION OF CYTOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0001960	NEGATIVE REGULATION OF CYTOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0001960		28	0.41974628	0.98920435	0.48422712	0.66672295	1.0	548	tags=11%, list=4%, signal=11%	
DETECTION OF EXTERNAL STIMULUS%GOBP%GO:0009581	DETECTION OF EXTERNAL STIMULUS%GOBP%GO:0009581		35	0.400978	0.98800296	0.49253732	0.66891694	1.0	2323	tags=20%, list=15%, signal=24%	
PID_IL8_CXCR2_PATHWAY%MSIGDB_C2%PID_IL8_CXCR2_PATHWAY	PID_IL8_CXCR2_PATHWAY%MSIGDB_C2%PID_IL8_CXCR2_PATHWAY		33	0.4062719	0.98781246	0.4733638	0.66898793	1.0	1396	tags=12%, list=9%, signal=13%	
NEGATIVE REGULATION OF CELL CYCLE G1/S PHASE TRANSITION%GOBP%GO:1902807	NEGATIVE REGULATION OF CELL CYCLE G1/S PHASE TRANSITION%GOBP%GO:1902807		84	0.35379705	0.9866828	0.48903227	0.67107147	1.0	1695	tags=13%, list=11%, signal=15%	
NEGATIVE REGULATION OF BLOOD VESSEL DIAMETER%GOBP%GO:0097756	NEGATIVE REGULATION OF BLOOD VESSEL DIAMETER%GOBP%GO:0097756		15	0.4617564	0.98567843	0.49913344	0.67281723	1.0	2654	tags=53%, list=17%, signal=65%	
G PROTEIN GATED POTASSIUM CHANNELS%REACTOME DATABASE ID RELEASE 61%1296059	G PROTEIN GATED POTASSIUM CHANNELS%REACTOME DATABASE ID RELEASE 61%1296059		19	0.45022538	0.9856137	0.52582157	0.6726117	1.0	1332	tags=26%, list=9%, signal=29%	
WNT SIGNALING PATHWAY%GOBP%GO:0016055	WNT SIGNALING PATHWAY%GOBP%GO:0016055		187	0.3257512	0.98535126	0.51965064	0.67283845	1.0	2277	tags=23%, list=15%, signal=27%	
REGULATION OF G-PROTEIN COUPLED RECEPTOR PROTEIN SIGNALING PATHWAY%GOBP%GO:0008277	REGULATION OF G-PROTEIN COUPLED RECEPTOR PROTEIN SIGNALING PATHWAY%GOBP%GO:0008277		81	0.35799176	0.98491615	0.5113636	0.673403	1.0	1948	tags=19%, list=13%, signal=21%	
ENTRAINMENT OF CIRCADIAN CLOCK%GOBP%GO:0009649	ENTRAINMENT OF CIRCADIAN CLOCK%GOBP%GO:0009649		20	0.45160297	0.9842839	0.5	0.6744015	1.0	2258	tags=30%, list=15%, signal=35%	
REGULATION OF PROTEASOMAL UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS%GOBP%GO:0032434	REGULATION OF PROTEASOMAL UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS%GOBP%GO:0032434		84	0.35633355	0.98299503	0.498708	0.6767853	1.0	1072	tags=10%, list=7%, signal=10%	
CELL MATURATION%GOBP%GO:0048469	CELL MATURATION%GOBP%GO:0048469		38	0.39257777	0.9829034	0.51212555	0.67663366	1.0	1925	tags=18%, list=13%, signal=21%	
PRESYNAPTIC FUNCTION OF KAINATE RECEPTORS%REACTOME%R-HSA-500657.1	PRESYNAPTIC FUNCTION OF KAINATE RECEPTORS%REACTOME%R-HSA-500657.1		17	0.45543778	0.9828494	0.5008104	0.676402	1.0	1332	tags=24%, list=9%, signal=26%	
CELLULAR RESPONSE TO INTERLEUKIN-6%GOBP%GO:0071354	CELLULAR RESPONSE TO INTERLEUKIN-6%GOBP%GO:0071354		15	0.46410495	0.98247445	0.4781145	0.676857	1.0	1896	tags=27%, list=12%, signal=30%	
CELL-CELL SIGNALING BY WNT%GOBP%GO:0198738	CELL-CELL SIGNALING BY WNT%GOBP%GO:0198738		187	0.3257512	0.9809672	0.5287486	0.67968744	1.0	2277	tags=23%, list=15%, signal=27%	
GLUCAGON-TYPE LIGAND RECEPTORS%REACTOME%R-HSA-420092.1	GLUCAGON-TYPE LIGAND RECEPTORS%REACTOME%R-HSA-420092.1		17	0.45642036	0.9809565	0.48730963	0.679375	1.0	1658	tags=29%, list=11%, signal=33%	
LEPTIN%NETPATH%LEPTIN	LEPTIN%NETPATH%LEPTIN		94	0.35022098	0.98034096	0.510101	0.6803337	1.0	2555	tags=22%, list=17%, signal=27%	
PLASMA MEMBRANE FUSION%GOBP%GO:0045026	PLASMA MEMBRANE FUSION%GOBP%GO:0045026		16	0.46739468	0.9795122	0.505618	0.68170893	1.0	1007	tags=13%, list=7%, signal=13%	
LIPOPROTEIN BIOSYNTHETIC PROCESS%GOBP%GO:0042158	LIPOPROTEIN BIOSYNTHETIC PROCESS%GOBP%GO:0042158		110	0.33860427	0.97886133	0.50061053	0.68273866	1.0	1891	tags=15%, list=12%, signal=18%	
OLIGOSACCHARIDE METABOLIC PROCESS%GOBP%GO:0009311	OLIGOSACCHARIDE METABOLIC PROCESS%GOBP%GO:0009311		39	0.38964638	0.97834176	0.50645626	0.6834876	1.0	1671	tags=15%, list=11%, signal=17%	
NEGATIVE REGULATION OF LEUKOCYTE APOPTOTIC PROCESS%GOBP%GO:2000107	NEGATIVE REGULATION OF LEUKOCYTE APOPTOTIC PROCESS%GOBP%GO:2000107		24	0.41926795	0.9783395	0.5024	0.6831525	1.0	1263	tags=21%, list=8%, signal=23%	
HETEROTYPIC CELL-CELL ADHESION%GOBP%GO:0034113	HETEROTYPIC CELL-CELL ADHESION%GOBP%GO:0034113		19	0.439256	0.97812057	0.5085537	0.68326885	1.0	986	tags=11%, list=6%, signal=11%	
PID_CIRCADIAN_PATHWAY%MSIGDB_C2%PID_CIRCADIAN_PATHWAY	PID_CIRCADIAN_PATHWAY%MSIGDB_C2%PID_CIRCADIAN_PATHWAY		15	0.46174213	0.97804695	0.5061082	0.68308204	1.0	2933	tags=47%, list=19%, signal=58%	
CALCIUM ION-REGULATED EXOCYTOSIS OF NEUROTRANSMITTER%GOBP%GO:0048791	CALCIUM ION-REGULATED EXOCYTOSIS OF NEUROTRANSMITTER%GOBP%GO:0048791		25	0.4186309	0.977331	0.4944356	0.684222	1.0	2224	tags=32%, list=15%, signal=37%	
PROTEIN LIPIDATION%GOBP%GO:0006497	PROTEIN LIPIDATION%GOBP%GO:0006497		110	0.33860427	0.97687125	0.52466905	0.6848609	1.0	1891	tags=15%, list=12%, signal=18%	
REGULATION OF INSULIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0046626	REGULATION OF INSULIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0046626		29	0.4084838	0.9767226	0.5030581	0.68482006	1.0	1347	tags=17%, list=9%, signal=19%	
CIRCADIAN RHYTHM PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CIRCADIAN RHYTHM PATHWAY	CIRCADIAN RHYTHM PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CIRCADIAN RHYTHM PATHWAY		15	0.46174207	0.9762683	0.5143339	0.6853872	1.0	2933	tags=47%, list=19%, signal=58%	
REGULATION OF NEUROTRANSMITTER TRANSPORT%GOBP%GO:0051588	REGULATION OF NEUROTRANSMITTER TRANSPORT%GOBP%GO:0051588		33	0.4014375	0.97550166	0.51608187	0.6866433	1.0	3820	tags=36%, list=25%, signal=48%	
NEUROTRANSMITTER SECRETION%GOBP%GO:0007269	NEUROTRANSMITTER SECRETION%GOBP%GO:0007269		71	0.35915312	0.9753081	0.51432294	0.6867173	1.0	2224	tags=21%, list=15%, signal=25%	
POSITIVE REGULATION OF JUN KINASE ACTIVITY%GOBP%GO:0043507	POSITIVE REGULATION OF JUN KINASE ACTIVITY%GOBP%GO:0043507		41	0.38558826	0.97444767	0.52149	0.6881548	1.0	3154	tags=27%, list=21%, signal=34%	
ACTIVATION OF G PROTEIN GATED POTASSIUM CHANNELS%REACTOME DATABASE ID RELEASE 61%1296041	ACTIVATION OF G PROTEIN GATED POTASSIUM CHANNELS%REACTOME DATABASE ID RELEASE 61%1296041		19	0.45022538	0.9741273	0.534375	0.6885215	1.0	1332	tags=26%, list=9%, signal=29%	
ID%NETPATH%ID	ID%NETPATH%ID		32	0.40657938	0.97412354	0.50292397	0.6881893	1.0	2481	tags=25%, list=16%, signal=30%	
PROTEIN LOCALIZATION TO NUCLEUS%GOBP%GO:0034504	PROTEIN LOCALIZATION TO NUCLEUS%GOBP%GO:0034504		128	0.33218706	0.9741081	0.5289941	0.68788284	1.0	700	tags=5%, list=5%, signal=5%	
REGULATION OF DENDRITIC SPINE MORPHOGENESIS%GOBP%GO:0061001	REGULATION OF DENDRITIC SPINE MORPHOGENESIS%GOBP%GO:0061001		17	0.4492078	0.9740857	0.52461797	0.6875898	1.0	2105	tags=18%, list=14%, signal=20%	
PRESYNAPTIC PROCESS INVOLVED IN CHEMICAL SYNAPTIC TRANSMISSION%GOBP%GO:0099531	PRESYNAPTIC PROCESS INVOLVED IN CHEMICAL SYNAPTIC TRANSMISSION%GOBP%GO:0099531		72	0.35764077	0.97372925	0.5196451	0.68799824	1.0	3849	tags=42%, list=25%, signal=56%	
G BETA:GAMMA SIGNALLING THROUGH PLC BETA%REACTOME DATABASE ID RELEASE 61%418217	G BETA:GAMMA SIGNALLING THROUGH PLC BETA%REACTOME DATABASE ID RELEASE 61%418217		16	0.46422413	0.9732419	0.52427185	0.68868625	1.0	1332	tags=25%, list=9%, signal=27%	
CONSTITUTIVE SIGNALING BY AKT1 E17K IN CANCER%REACTOME%R-HSA-5674400.1	CONSTITUTIVE SIGNALING BY AKT1 E17K IN CANCER%REACTOME%R-HSA-5674400.1		24	0.42200226	0.97312987	0.5077882	0.6885847	1.0	3719	tags=38%, list=24%, signal=50%	
EGF RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P00018	EGF RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P00018		111	0.33329114	0.97310334	0.5204461	0.688298	1.0	2634	tags=23%, list=17%, signal=27%	
REGULATION OF TYROSINE PHOSPHORYLATION OF STAT PROTEIN%GOBP%GO:0042509	REGULATION OF TYROSINE PHOSPHORYLATION OF STAT PROTEIN%GOBP%GO:0042509		36	0.39366814	0.97308207	0.4883041	0.6880012	1.0	1502	tags=22%, list=10%, signal=25%	
